id,address,date,listing_id,listing_title,price,bedrooms,square_ft,city,state,CL_region,zip_code,coordinates,latitude,longitude,created_at,updated_at
534, ,Nov 4,5267676145,"""Stainless Steel Appliances"," Purchase Home of your Choice Glam living""",435,2,856,Arlington,,,,39.3228522,-85.2143157,2015-11-19 22:55:31.30523,2015-11-19 22:55:31.30523
535, ,Nov 4,5260290433,Chickasaw Apartments,417,2,960,Camilla,Georgia,,,,31.2312933,-84.2104611,2015-11-19 22:55:31.448394,2015-11-19 22:55:31.448394
536, ,Nov 4,5260287446,Coolawahee Apartments,419,1,754,Colquitt,Georgia,,,,31.1712935,-84.7332527,2015-11-19 22:55:31.603319,2015-11-19 22:55:31.603319
537, ,Nov 4,5260278965,Spring Creek Villas,465,1, ,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:31.728449,2015-11-19 22:55:31.728449
538, ,Nov 4,5260997259,Its Moving Day!! Come check out your New Home!!,650, , ,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:31.877315,2015-11-19 22:55:31.877315
539, ,Nov 4,5289827284,"""Pre-Foreclosure- Home Must Be Sold Awesome"," Granite Countertops""",870, , ,Albany,,,,42.6525793,-73.7562317,2015-11-19 22:55:32.025444,2015-11-19 22:55:32.025444
540, ,Nov 4,5267645318,"""New Cabinets", Private Mortgage Loans, No Credit," BIG SAVINGS""",515,2,,,,,,2015-11-19 22:55:32.157549,2015-11-19 22:55:32.157549
541, ,Nov 4,5300488142,Broad Two w/ Open Kitch. Enormous Closets & More,475,1, ,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:32.28687,2015-11-19 22:55:32.28687
542, ,Nov 4,5290679774,"""MOVE IN THIS WEEKEND"," $100 OFF MOVE IN""",870,4, ,Albany,,,,42.6525793,-73.7562317,2015-11-19 22:55:32.419642,2015-11-19 22:55:32.419642
543, ,Nov 4,5280182880,"""Albany 4/3 Beautiful house", 2400 sq ft," Fantastic View""",655, , ,,,,,,2015-11-19 22:55:32.558334,2015-11-19 22:55:32.558334
544,500 Pinson Road,Nov 4,5267721625,"""Pet Friendly", Fast Private Money Mortgage Loans," No Credit Really Large And Cozy""",515,3,1200,,,,32.7532301,-96.4709658,2015-11-19 22:55:32.718944,2015-11-19 22:55:32.718944
545, ,Nov 4,5300205139,So much beauty outside. So much comfort inside @ Pine Forest,485,1,576,Americus,Georgia,,,,32.0723861,-84.2326876,2015-11-19 22:55:32.865213,2015-11-19 22:55:32.865213
546, ,Nov 4,5300198486,1 Bedroom Available! Hillside in Americus !! Today!!,750,2, ,CORDELE,Georgia,,,,31.9635074,-83.7823938,2015-11-19 22:55:32.992703,2015-11-19 22:55:32.992703
547, ,Nov 4,5284640366,****HOUSE AT LAKE BLACKSHEAR ON WATER*****,645, , ,ALBANY,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:33.11781,2015-11-19 22:55:33.11781
548, ,Nov 4,5267774326,"""3 Large Closets"," BANK OWNED!! NEED AN OFFER TODAY!!! Great""",345, , ,albany,,,,42.6525793,-73.7562317,2015-11-19 22:55:33.294551,2015-11-19 22:55:33.294551
549, ,Nov 4,5268030751,Best Service-Income Verify -Chk Stbs,615,1, ,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:33.428774,2015-11-19 22:55:33.428774
550, ,Nov 4,5267706656,"""Freshly Painted Walls"," Own a newly renovated home of your own Very Spacious""",465,2, ,Albany,,,,42.6525793,-73.7562317,2015-11-19 22:55:33.573388,2015-11-19 22:55:33.573388
551,333 South Mock Road,Nov 4,5299884517,A Fabulous One Bdrm One Bath Apartment Home,410475,2,720,albanyga,Georgia,,,,31.5674846,-84.0963054,2015-11-19 22:55:33.70467,2015-11-19 22:55:33.70467
552, ,Nov 4,5268830325,"""Available 1","2 Bedrooms!""",590,3, ,Albany,,,,42.6525793,-73.7562317,2015-11-19 22:55:33.85857,2015-11-19 22:55:33.85857
553, ,Nov 4,5289636999,"""LARGE Two BEDROOM Two BATH", POOL," GARAGE. GREAT PRICE!""",400,3,1944,,,,34.5222138,135.6024683,2015-11-19 22:55:34.019204,2015-11-19 22:55:34.019204
554, ,Nov 4,5296475557,1402-B Harding,750,3, ,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:34.149115,2015-11-19 22:55:34.149115
555, ,Nov 4,5299736383,Broad 1950 plus sq feet Threebdrm 2car attached garage,700,4, ,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:34.275718,2015-11-19 22:55:34.275718
556, ,Nov 4,5299732117,The laundry room is large and has plenty of extra storage.,775,3, ,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:34.415173,2015-11-19 22:55:34.415173
557, ,Nov 4,5279638724,Single-Family Home Three Bedrooms Two full Bathrooms,1400,3,1200,Ashburn,Georgia,,,,31.7060134,-83.653224,2015-11-19 22:55:34.556576,2015-11-19 22:55:34.556576
558, ,Nov 4,5299698526,GET MOVED IN BEFORE THE HOLIDAYS!!!! MOVE IN SPECIAL!!,600,1, ,Leesburg,Georgia,,,,31.7321156,-84.1707423,2015-11-19 22:55:34.696693,2015-11-19 22:55:34.696693
559,500 Pinson Road,Nov 4,5268573887,"""4br"," 3ba Lee Co""",515,1,700,albanyga,,,,31.5623995,-84.0720137,2015-11-19 22:55:34.863569,2015-11-19 22:55:34.863569
560, ,Nov 4,5290241839,Completely renovated 3 bdrm/1.5 bath home for rent,475,3, ,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:35.016304,2015-11-19 22:55:35.016304
561, ,Nov 3,5299397977,Experience the beauty of Autumn at Pine Forest,420,2, ,northwest,Georgia,,,,32.1656221,-82.9000751,2015-11-19 22:55:35.158995,2015-11-19 22:55:35.158995
562, ,Nov 3,5299096749,$399.00 Move In Special At Quail Call Apts.!!,600,2, ,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:35.290088,2015-11-19 22:55:35.290088
563, ,Nov 3,5298998017,Leaves aren't the only thing FALLING!,610,1, ,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:35.430601,2015-11-19 22:55:35.430601
564, ,Nov 3,5294877681,3 bdrm/1.5 bath completely renovated home available,585,1,700,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:35.555886,2015-11-19 22:55:35.555886
565, ,Nov 3,5278636256,Upscale! Premier Community! Limited Availability!,402,2,1000,Rent-To-Own,Georgia,,,,32.1656221,-82.9000751,2015-11-19 22:55:35.74433,2015-11-19 22:55:35.74433
566, ,Nov 3,5283381134,Come check us out! We know you'll love us!,420, , ,Pinnacle,Georgia,,,,33.850303,-84.361826,2015-11-19 22:55:35.916912,2015-11-19 22:55:35.916912
567, ,Nov 3,5298575021,◃ Hurry! Spacious 1 BEDROOM one BATHROOM Home! Tons of Light! ◃,515, , ,Northwest,Georgia,,,,32.1656221,-82.9000751,2015-11-19 22:55:36.046996,2015-11-19 22:55:36.046996
568, ,Nov 3,5298750600,We're thankful for renovations! Now come check us out!,645, , ,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:36.180753,2015-11-19 22:55:36.180753
569, ,Nov 3,5298728736,"""When Minutes Matter"," Live Where You Work and Play""",740, , ,Albany,,,,42.6525793,-73.7562317,2015-11-19 22:55:36.341263,2015-11-19 22:55:36.341263
570, ,Nov 3,5289773056,"""Dont wat the Foreclosure? New Special"," Gas""",730,1, ,Oakfield,,,,46.1007097,-68.1589207,2015-11-19 22:55:36.484141,2015-11-19 22:55:36.484141
571, ,Nov 3,5289765848,"""Newly Updated & Remodeled Foreclosure Awesome"," Updated Cabinets""",790, , ,Albany,,,,42.6525793,-73.7562317,2015-11-19 22:55:36.620567,2015-11-19 22:55:36.620567
572, ,Nov 3,5289750570,"""New CONSTRUCTION Foreclosures Spectacular"," Outdoor Space""",445, , ,Albany,,,,42.6525793,-73.7562317,2015-11-19 22:55:36.766532,2015-11-19 22:55:36.766532
573, ,Nov 3,5289727957,"""Buy this renovated foreclosure Cozy"," Granite""",850, , ,Albany,,,,42.6525793,-73.7562317,2015-11-19 22:55:36.900358,2015-11-19 22:55:36.900358
574, ,Nov 3,5262433454,Must See The New Remodeled Apts!,705,3, ,Leesburg,Georgia,,,,31.7321156,-84.1707423,2015-11-19 22:55:37.0301,2015-11-19 22:55:37.0301
575, ,Nov 3,5289735536,"""STOP Foreclosure! Get Money Now! Huge Spacious"," High Ceilings""",615,1, ,Albany,,,,42.6525793,-73.7562317,2015-11-19 22:55:37.171828,2015-11-19 22:55:37.171828
576, ,Nov 3,5289720221,"""Had a Foreclosure or Short Sale? Ultimate escape"," Central Air""",625, , ,Albany,,,,42.6525793,-73.7562317,2015-11-19 22:55:37.305911,2015-11-19 22:55:37.305911
577, ,Nov 3,5267729202,"""Stainless Steel Appliances"," STOP Foreclosure! Get Money Now! Great Remodeled""",440, , ,Albany,,,,42.6525793,-73.7562317,2015-11-19 22:55:37.441666,2015-11-19 22:55:37.441666
578, ,Nov 3,5298392218,3 bedeomm 1.5 bath on 11th,860,1, ,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:37.591951,2015-11-19 22:55:37.591951
579, ,Nov 3,5298237165,Searching for a One Bedroom? How about a One Bdrm using a Den!?,765,2, ,Leesburg,Georgia,,,,31.7321156,-84.1707423,2015-11-19 22:55:37.731521,2015-11-19 22:55:37.731521
580, ,Nov 3,5289712511,"""Purchase Home of your Choice All The Amenitites"," Gas Stove""",391,3, ,Rent-To-Own,,,,,,2015-11-19 22:55:37.870997,2015-11-19 22:55:37.870997
581, ,Nov 3,5267623607,"""Granite Countertops "," Mortage Payments Too much for you? Great Remodeled""",565,3, ,Albany,,,,42.6525793,-73.7562317,2015-11-19 22:55:38.075779,2015-11-19 22:55:38.075779
582, ,Nov 3,5298133180,☡ Hurry! Sunny 1 BEDROOM 1 BATH House! Lots of Light! ☡,475,3, ,Ashburn,Georgia,,,,31.7060134,-83.653224,2015-11-19 22:55:38.209516,2015-11-19 22:55:38.209516
583, ,Nov 3,5287995924,MOVE IN SPECIALS!!! Charming Two BR/Two BA Apartment Home,475,1, ,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:38.327258,2015-11-19 22:55:38.327258
584, ,Nov 3,5298081414,BRAND NEW APARTMENTS!! **MOVE IN SPECIAL!!**,475,3, ,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:38.461681,2015-11-19 22:55:38.461681
585, ,Nov 3,5292653328,Hang your hat here!,410,3,1392,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:38.596008,2015-11-19 22:55:38.596008
586, ,Nov 3,5292654460,Welcome Home!,800,3,1504,Rent-To-Own,Georgia,,,,32.1656221,-82.9000751,2015-11-19 22:55:38.716494,2015-11-19 22:55:38.716494
587, ,Nov 3,5292667466,More Bang for your Buck!,1174,4,2400,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:38.84296,2015-11-19 22:55:38.84296
588, ,Nov 3,5298004484,☞ Hurry! Bright 1 BEDROOM one BATH House! Tons of Light! ☞,865,3,2170,Jasper,Georgia,,,,34.4695524,-84.4289888,2015-11-19 22:55:38.980052,2015-11-19 22:55:38.980052
589, ,Nov 3,5278014098,"""Luxurious home: open", luminous, calm, decks, patio," & more""",,,,,,2015-11-19 22:55:39.104633,2015-11-19 22:55:39.104633
590,1014 Rosedale Avenue,Nov 2,5278756475,"""LOVELY THREE BEDROOM", REMODELED,"""",750,4,1721,,,,39.9281783,-83.8274137,2015-11-19 22:55:39.276488,2015-11-19 22:55:39.276488
591, ,Nov 2,5297557220,Open Three/bed Two Bathroom House,475,3, ,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:39.402704,2015-11-19 22:55:39.402704
592, ,Nov 2,5297546808,Beautiful brick home for rent December 1st,500,2, ,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:39.530732,2015-11-19 22:55:39.530732
593, ,Nov 2,5297255905,Act fast - three br and 2 bath,740,3,1417,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:39.654831,2015-11-19 22:55:39.654831
594, ,Nov 2,5297392743,Rain Is Falling And So Are Prices At Quail Call!!!,530,1, ,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:39.788475,2015-11-19 22:55:39.788475
595, ,Nov 2,5296510329,Breakfast nook Granite Intercom & Sitting room - Striking!,550,1, ,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:39.918588,2015-11-19 22:55:39.918588
596, ,Nov 2,5250997920,Three/Two & 2 Car Garage located in Albany,485,1, ,Newton,Georgia,,,,31.3129575,-84.3357424,2015-11-19 22:55:40.046543,2015-11-19 22:55:40.046543
597, ,Nov 2,5265974556,Two Bdrm Two Bathroom! Hurry in this Apartment will not last!,475,3,1655,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:40.179413,2015-11-19 22:55:40.179413
598, ,Nov 2,5296264504,Lovely three bedroom / two bath,425,1, ,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:40.31321,2015-11-19 22:55:40.31321
599, ,Nov 2,5251617056,Extraordinary Unit Set In Lush Gardens! Heated Pool!,743,3,1800,Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:40.445825,2015-11-19 22:55:40.445825
600, ,Nov 1,5295703732,$399 Move You In !!!,410,"","",Albany,Georgia,,,,31.5785074,-84.155741,2015-11-19 22:55:40.623519,2015-11-19 22:55:40.623519
601, ,Nov 1,5285694446,"""Large Family Room"," Washer/Dryer and Den Space""",875,"","",Albany,,,,42.6525793,-73.7562317,2015-11-19 22:55:40.764581,2015-11-19 22:55:40.764581
602, ,Nov 1,5295408401,Three Bedroom Home With Driveway and Large Porch in Albany,"","","",Sasser,Georgia,,,,31.7206503,-84.3463045,2015-11-19 22:55:40.897296,2015-11-19 22:55:40.897296
666,"",Sep 21,5232732993,"""2 bath", appliances," spacious""",775,2, ,,,,18.4338406,-66.6133213,2015-11-23 07:05:31.624343,2015-11-23 07:05:31.624343
667,"",Sep 21,5189983932,Four br + 3 bathroom house in Atlanta,675,2, ,"",MO,,,,37.9642529,-91.8318334,2015-11-23 07:05:31.839747,2015-11-23 07:05:31.839747
668,"""137 Bush Court NW"," Bemidji""",Oct 9,5260356309,Rental 2 Bedroom Apartment,350,"","",bemidji,,,,47.4699355,-94.9177493,2015-11-23 07:05:32.101116,2015-11-23 07:05:32.101116
669,"",Oct 9,5221089094,Furnished 3BR available Until June 1,"","","","",Minnesota,,,,46.729553,-94.6858998,2015-11-23 07:05:32.346153,2015-11-23 07:05:32.346153
670,"",Oct 9,5260074455,STUDENT HOUSING NEAR BSU 4 BR,"","","","",Minnesota,,,,46.729553,-94.6858998,2015-11-23 07:05:32.564671,2015-11-23 07:05:32.564671
671,"",Oct 9,5216859963,"""Quiet"," Family friendly""","","","","",,,,,,2015-11-23 07:05:32.793448,2015-11-23 07:05:32.793448
672,"",Oct 9,5234140644,"""Quiet", Professional," live at the Lake""","","","",,,,,,2015-11-23 07:05:33.008954,2015-11-23 07:05:33.008954
673,"",Oct 9,5234170413,Two miles from Team Industries,"","","","",Minnesota,,,,46.729553,-94.6858998,2015-11-23 07:05:33.224963,2015-11-23 07:05:33.224963
674,"",Oct 9,5240106842,Great place to fish,"","","","",Minnesota,,,,46.729553,-94.6858998,2015-11-23 07:05:33.485504,2015-11-23 07:05:33.485504
675,"",Oct 9,5259301652,Room includes internet & utilities,"","","","",Minnesota,,,,46.729553,-94.6858998,2015-11-23 07:05:33.702462,2015-11-23 07:05:33.702462
676, ,Oct 9,5260497384,Stunning - Updated/ three-2,500,3,1422,Leavenworth,MO,,,,39.3111112,-94.9224637,2015-11-23 07:05:33.966374,2015-11-23 07:05:33.966374
677,139 S. Second Av Chiloquin Ore,Oct 9,5260494619,Large Downtown Apt,1195,"","",klamath,OR,,,,42.575652,-121.8619977,2015-11-23 07:05:34.265298,2015-11-23 07:05:34.265298
678, ,Oct 9,5260497384,Stunning - Updated/ three-2,500,2,900,Kirksville,MO,,,,40.1947539,-92.5832496,2015-11-23 07:05:34.489439,2015-11-23 07:05:34.489439
679,"",Oct 9,5260494619,Large Downtown Apt,1195,"","","",OR,,,,40.2968979,-111.6946475,2015-11-23 07:05:34.741531,2015-11-23 07:05:34.741531
680, ,Oct 9,5260497384,Stunning - Updated/ three-2,500,2,900,Kirksville,MO,,,,40.1947539,-92.5832496,2015-11-23 07:05:34.956141,2015-11-23 07:05:34.956141
681,"",Oct 9,5260494619,Large Downtown Apt,"","","","",OR,,,,40.2968979,-111.6946475,2015-11-23 07:05:35.174244,2015-11-23 07:05:35.174244
682,"",Oct 8,5213457553,Amazing Special! Hurry Before This One Is Gone!,"","","","",TX,,,,31.9685988,-99.9018131,2015-11-23 07:05:35.391683,2015-11-23 07:05:35.391683
683,"",Oct 8,5258074789,Free light ** Luz Gratis,"","","","",TX,,,,31.9685988,-99.9018131,2015-11-23 07:05:35.610471,2015-11-23 07:05:35.610471
684, ,Oct 8,5259290177,1 bedroom units and Studios Available,500,"","",Madison,OR,,,,45.6912231,-119.3831357,2015-11-23 07:05:35.879044,2015-11-23 07:05:35.879044
685,"",Oct 8,5259022330,VAN NESS STREET HOME,895,"","","",OR,,,,40.2968979,-111.6946475,2015-11-23 07:05:36.103113,2015-11-23 07:05:36.103113
686,"",Oct 8,5259290177,1 bedroom units and Studios Available,"","","","",OR,,,,40.2968979,-111.6946475,2015-11-23 07:05:36.348919,2015-11-23 07:05:36.348919
687,"",Oct 8,5259022330,VAN NESS STREET HOME,"","","","",OR,,,,40.2968979,-111.6946475,2015-11-23 07:05:36.58705,2015-11-23 07:05:36.58705
688,"",Oct 7,5257554762,😤**Luz Gratis ** Free Light!!!,"","","","",TX,,,,31.9685988,-99.9018131,2015-11-23 07:05:36.796299,2015-11-23 07:05:36.796299
689,"",Oct 6,5255917789,Prepaid Electricity Del Rio- No Deposit and No Contract!!,"","","","",TX,,,,31.9685988,-99.9018131,2015-11-23 07:05:37.020759,2015-11-23 07:05:37.020759
690, ,Oct 6,5255348843,APARTMENT FOR RENT- 3 MINUTES FROM TSU,865,2,900,Kirksville,MO,,,,40.1947539,-92.5832496,2015-11-23 07:05:37.251201,2015-11-23 07:05:37.251201
691, ,Oct 6,5245745781,Open three/bed 2 Bathroom House,845,2, ,Canton,MO,,,,40.130142,-91.5257042,2015-11-23 07:05:37.529791,2015-11-23 07:05:37.529791
692, ,Oct 6,5236511939,Wonderful House..big Rooms,495,2, ,Kings,MO,,,,36.997854,-93.6329626,2015-11-23 07:05:37.790717,2015-11-23 07:05:37.790717
693,62nd State Ave. Kansas City KS,Oct 6,5254795064,Sparkling clean 2 BR apt in WARRENSBURG MO,375,1, ,kirksville,MO,,,,40.1947539,-92.5832496,2015-11-23 07:05:38.118108,2015-11-23 07:05:38.118108
694,"",Oct 6,5244288869,Quiet & Clean Apartment 1 Bedroom,895,"","","",OR,,,,40.2968979,-111.6946475,2015-11-23 07:05:38.340959,2015-11-23 07:05:38.340959
695, ,Oct 6,5255348843,APARTMENT FOR RENT- 3 MINUTES FROM TSU,865,2, ,Canton,MO,,,,40.130142,-91.5257042,2015-11-23 07:05:38.557993,2015-11-23 07:05:38.557993
696, ,Oct 6,5245745781,Open three/bed 2 Bathroom House,845,2, ,Kings,MO,,,,36.997854,-93.6329626,2015-11-23 07:05:38.794,2015-11-23 07:05:38.794
697,62nd State Ave. Kansas City KS,Oct 6,5236511939,Wonderful House..big Rooms,495,1, ,kirksville,MO,,,,40.1947539,-92.5832496,2015-11-23 07:05:39.06229,2015-11-23 07:05:39.06229
698, ,Oct 6,5254795064,Sparkling clean 2 BR apt in WARRENSBURG MO,375,4, ,Macon,MO,,,,39.7422561,-92.4726859,2015-11-23 07:05:39.362863,2015-11-23 07:05:39.362863
699, ,Oct 6,5255348843,APARTMENT FOR RENT- 3 MINUTES FROM TSU,865,2, ,Canton,MO,,,,40.130142,-91.5257042,2015-11-23 07:05:39.601225,2015-11-23 07:05:39.601225
700, ,Oct 6,5245745781,Open three/bed 2 Bathroom House,845,2, ,Kings,MO,,,,36.997854,-93.6329626,2015-11-23 07:05:39.847727,2015-11-23 07:05:39.847727
701,62nd State Ave. Kansas City KS,Oct 6,5236511939,Wonderful House..big Rooms,495,1, ,kirksville,MO,,,,40.1947539,-92.5832496,2015-11-23 07:05:40.091805,2015-11-23 07:05:40.091805
702, ,Oct 6,5254795064,Sparkling clean 2 BR apt in WARRENSBURG MO,375,4, ,Macon,MO,,,,39.7422561,-92.4726859,2015-11-23 07:05:40.358701,2015-11-23 07:05:40.358701
703,"",Oct 5,5253707919,Corporate Apartment for rent,"","","","",TX,,,,31.9685988,-99.9018131,2015-11-23 07:05:40.680549,2015-11-23 07:05:40.680549
704, ,Oct 5,5254253752,House 4 Rent,700,4, ,Macon,MO,,,,39.7422561,-92.4726859,2015-11-23 07:05:40.953765,2015-11-23 07:05:40.953765
705,"",Oct 5,5254035373,House for Rent,625,"","","",OR,,,,40.2968979,-111.6946475,2015-11-23 07:05:41.170715,2015-11-23 07:05:41.170715
706,"",Oct 5,5254008737,House for rent,400,"","","",OR,,,,40.2968979,-111.6946475,2015-11-23 07:05:41.386721,2015-11-23 07:05:41.386721
707,"",Oct 5,5253461786,3 bed Chiloquin house,"","","","",OR,,,,40.2968979,-111.6946475,2015-11-23 07:05:41.604094,2015-11-23 07:05:41.604094
708, ,Oct 5,5254253752,House 4 Rent,700,3,2497,Kirksville,MO,,,,40.1947539,-92.5832496,2015-11-23 07:05:41.820516,2015-11-23 07:05:41.820516
709, ,Oct 5,5254253752,House 4 Rent,700,3,2497,Kirksville,MO,,,,40.1947539,-92.5832496,2015-11-23 07:05:42.036626,2015-11-23 07:05:42.036626
710,"",Oct 4,5252708201,Prepaid Electricity Del Rio- No Deposit Ever,"","","","",TX,,,,31.9685988,-99.9018131,2015-11-23 07:05:42.25196,2015-11-23 07:05:42.25196
711,"",Oct 4,5251904340,"""One Bedroom Apt. Clean/Quiet","Centrally Located""","","","","",,,,,,2015-11-23 07:05:42.475832,2015-11-23 07:05:42.475832
712, ,Oct 31,5294819019,2 br in very nice 4 plex,1800,3, ,Bemidji,Minnesota,,,,47.4875361,-94.8858492,2015-11-23 07:05:42.72942,2015-11-23 07:05:42.72942
713, ,Oct 31,5293816591,Lake Home For Lease,1200,3, ,Nevis,Minnesota,,,,46.9652363,-94.8394565,2015-11-23 07:05:43.032152,2015-11-23 07:05:43.032152
714, ,Oct 31,5293779344,4 Bedroom-2 Bath Near BSU Campus,500,1,1168,Sebeka,Minnesota,,,,46.6299599,-95.0889136,2015-11-23 07:05:43.292384,2015-11-23 07:05:43.292384
715, ,Oct 31,5294819533,2 br in very nice 4 plex,850,1,720,Pequot,Minnesota,,,,46.597149,-94.322423,2015-11-23 07:05:43.566205,2015-11-23 07:05:43.566205
716, ,Oct 31,5294681327,Four bedroom 2 bath house for rent,595,3,1400,Brainerd,Minnesota,,,,46.3526733,-94.2020084,2015-11-23 07:05:43.817992,2015-11-23 07:05:43.817992
717, ,Oct 31,5294601104,"""For rent in Wadena"," mn""",950,3,1275,oak,,,,29.252138,-82.1219312,2015-11-23 07:05:44.153934,2015-11-23 07:05:44.153934
773, ,Oct 31,5288511181,Upscale downtown aaprtment,525,3,1488,Londonderry,OH,,,,39.2667332,-82.7904498,2015-11-23 07:05:57.625322,2015-11-23 07:05:57.625322
603, ,Sep 30,5246547055,House for rent,1010,3, ,Prairie,MO,,,,38.9282364,-94.3359635,2015-11-23 07:05:15.276668,2015-11-23 07:05:15.276668
604, ,Sep 30,5202072307,"""Save today! 4 bedrooms 2 bth"," stunning Lap Siding""",400,2, ,Macon,,,,32.8406946,-83.6324022,2015-11-23 07:05:15.573993,2015-11-23 07:05:15.573993
605, ,Sep 30,5245720226,2 Bedroom House,750,2, ,Laplata,MO,,,,40.0233687,-92.4915779,2015-11-23 07:05:15.845497,2015-11-23 07:05:15.845497
606, ,Sep 30,5245715754,ATSU/Truman,400,2, ,Monroe,MO,,,,39.5508815,-92.0665197,2015-11-23 07:05:16.113552,2015-11-23 07:05:16.113552
607, ,Sep 30,5245711588,2 Bedroom 1 Bath 4 Plex,600,3,1009,Kirksville,MO,,,,40.1947539,-92.5832496,2015-11-23 07:05:16.373844,2015-11-23 07:05:16.373844
608, ,Sep 30,5246547055,House for rent,1010,2, ,iac,MO,,,,28.118279,103.28921,2015-11-23 07:05:16.761062,2015-11-23 07:05:16.761062
609, ,Sep 30,5202072307,"""Save today! 4 bedrooms 2 bth"," stunning Lap Siding""",400,2, ,iac,,,,34.102324,-117.7134742,2015-11-23 07:05:17.017282,2015-11-23 07:05:17.017282
610, ,Sep 30,5245720226,2 Bedroom House,750,2, ,iac,MO,,,,28.118279,103.28921,2015-11-23 07:05:17.290556,2015-11-23 07:05:17.290556
611, ,Sep 30,5245715754,ATSU/Truman,400,3,1009,iac,MO,,,,28.118279,103.28921,2015-11-23 07:05:17.58066,2015-11-23 07:05:17.58066
612, ,Sep 30,5245711588,2 Bedroom 1 Bath 4 Plex,600,4, ,iac,MO,,,,28.118279,103.28921,2015-11-23 07:05:17.868525,2015-11-23 07:05:17.868525
613, ,Sep 30,5246547055,House for rent,1010,2, ,cou,MO,,,,38.818093,-92.219629,2015-11-23 07:05:18.162194,2015-11-23 07:05:18.162194
614, ,Sep 30,5202072307,"""Save today! 4 bedrooms 2 bth"," stunning Lap Siding""",400,2, ,dsm,,,,-6.792354,39.2083284,2015-11-23 07:05:18.408605,2015-11-23 07:05:18.408605
